,Make,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Vehicle Size,city mpg,Popularity,MSRP
7195,Volkswagen,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,Compact,20,873,18550
7198,Volkswagen,regular unleaded,150.0,5.0,MANUAL,front wheel drive,Compact,20,873,23240
7199,Volkswagen,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,Compact,20,873,25740
7205,Volkswagen,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,Compact,20,873,25990
7207,Volkswagen,regular unleaded,150.0,5.0,MANUAL,front wheel drive,Compact,20,873,18290
7209,Volkswagen,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,Compact,20,873,26990
7210,Volkswagen,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,Compact,20,873,19390
7213,Volkswagen,regular unleaded,150.0,5.0,MANUAL,front wheel drive,Compact,20,873,18690
7214,Volkswagen,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,Compact,20,873,27390
7216,Volkswagen,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,Compact,20,873,20390
7217,Volkswagen,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,Compact,20,873,19790
7221,Volkswagen,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,Compact,20,873,26390
7445,Toyota,regular unleaded,100.0,4.0,MANUAL,front wheel drive,Compact,25,2031,2000
7446,Toyota,regular unleaded,93.0,4.0,MANUAL,front wheel drive,Compact,26,2031,2000
7447,Toyota,regular unleaded,93.0,4.0,MANUAL,front wheel drive,Compact,26,2031,2000
7448,Toyota,regular unleaded,93.0,4.0,MANUAL,front wheel drive,Compact,25,2031,2178
7449,Volkswagen,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,Midsize,24,873,26280
7450,Volkswagen,diesel,150.0,4.0,AUTOMATED_MANUAL,front wheel drive,Midsize,30,873,29125
7451,Volkswagen,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,Midsize,24,873,22440
7453,Volkswagen,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,Midsize,24,873,23995
7454,Volkswagen,diesel,150.0,4.0,AUTOMATED_MANUAL,front wheel drive,Midsize,30,873,30850
7455,Volkswagen,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,Midsize,24,873,31790
7456,Volkswagen,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,Midsize,24,873,24375
7457,Volkswagen,regular unleaded,170.0,4.0,MANUAL,front wheel drive,Midsize,24,873,21340
7460,Volkswagen,diesel,150.0,4.0,AUTOMATED_MANUAL,front wheel drive,Midsize,30,873,33925
7461,Volkswagen,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,Midsize,24,873,28105
7463,Volkswagen,regular unleaded,170.0,4.0,MANUAL,front wheel drive,Midsize,24,873,26915
7464,Volkswagen,diesel,150.0,4.0,MANUAL,front wheel drive,Midsize,30,873,27095
7465,Volkswagen,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,Midsize,24,873,28115
7467,Volkswagen,premium unleaded (required),280.0,6.0,AUTOMATIC,front wheel drive,Midsize,20,873,35995
7472,Volkswagen,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,Midsize,25,873,26280
7473,Volkswagen,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,Midsize,25,873,34270
7474,Volkswagen,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,Midsize,25,873,30495
7475,Volkswagen,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,Midsize,25,873,24750
7477,Volkswagen,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,Midsize,25,873,28410
7478,Volkswagen,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,Midsize,25,873,23975
7479,Volkswagen,premium unleaded (required),280.0,6.0,AUTOMATED_MANUAL,front wheel drive,Midsize,20,873,36835
7480,Volkswagen,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,Midsize,25,873,22440
7487,Volkswagen,premium unleaded (required),280.0,6.0,AUTOMATED_MANUAL,front wheel drive,Midsize,20,873,29295
7488,Volkswagen,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,Midsize,23,873,27995
7489,Volkswagen,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,Midsize,23,873,22440
7490,Volkswagen,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,Midsize,23,873,23975
7491,Volkswagen,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,Midsize,23,873,30995
7492,Volkswagen,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,Midsize,23,873,25495
7493,Volkswagen,premium unleaded (required),280.0,6.0,AUTOMATED_MANUAL,front wheel drive,Midsize,20,873,33995
7542,Volkswagen,premium unleaded (recommended),335.0,8.0,AUTOMATIC,all wheel drive,Large,14,873,64600
7543,Volkswagen,premium unleaded (recommended),420.0,12.0,AUTOMATIC,all wheel drive,Large,11,873,94600
7544,Volkswagen,premium unleaded (recommended),420.0,12.0,AUTOMATIC,all wheel drive,Large,11,873,79900
7545,Volkswagen,premium unleaded (recommended),335.0,8.0,AUTOMATIC,all wheel drive,Large,14,873,66950
7546,Volkswagen,premium unleaded (recommended),420.0,12.0,AUTOMATIC,all wheel drive,Large,11,873,96100
7547,Volkswagen,premium unleaded (recommended),335.0,8.0,AUTOMATIC,all wheel drive,Large,14,873,74600
7548,Volkswagen,premium unleaded (recommended),420.0,12.0,AUTOMATIC,all wheel drive,Large,11,873,100800
7549,Volkswagen,premium unleaded (required),444.0,12.0,AUTOMATIC,all wheel drive,Large,11,873,101300
7550,Volkswagen,premium unleaded (required),444.0,12.0,AUTOMATIC,all wheel drive,Large,11,873,96600
7551,Volkswagen,premium unleaded (required),335.0,8.0,AUTOMATIC,all wheel drive,Large,14,873,66700
7552,Volkswagen,premium unleaded (required),335.0,8.0,AUTOMATIC,all wheel drive,Large,14,873,74350
7565,Toyota,regular unleaded,150.0,6.0,MANUAL,rear wheel drive,Compact,15,2031,2047
7566,Toyota,regular unleaded,150.0,6.0,MANUAL,four wheel drive,Compact,14,2031,2550
7567,Toyota,regular unleaded,150.0,6.0,MANUAL,four wheel drive,Compact,14,2031,2221
7568,Toyota,regular unleaded,150.0,6.0,MANUAL,rear wheel drive,Compact,15,2031,2000
7569,Toyota,regular unleaded,116.0,4.0,MANUAL,four wheel drive,Compact,17,2031,2142
7570,Toyota,regular unleaded,116.0,4.0,MANUAL,four wheel drive,Compact,17,2031,2013
7571,Toyota,regular unleaded,116.0,4.0,MANUAL,four wheel drive,Compact,17,2031,2293
7572,Toyota,regular unleaded,150.0,6.0,MANUAL,four wheel drive,Compact,14,2031,2281
7573,Toyota,regular unleaded,116.0,4.0,MANUAL,rear wheel drive,Compact,19,2031,2000
7575,Toyota,regular unleaded,116.0,4.0,MANUAL,four wheel drive,Compact,17,2031,2115
7576,Toyota,regular unleaded,116.0,4.0,MANUAL,rear wheel drive,Compact,19,2031,2000
7577,Toyota,regular unleaded,150.0,6.0,MANUAL,rear wheel drive,Compact,15,2031,2040
7578,Toyota,regular unleaded,150.0,6.0,MANUAL,four wheel drive,Compact,14,2031,2423
7579,Toyota,regular unleaded,150.0,6.0,MANUAL,rear wheel drive,Compact,15,2031,2188
7580,Toyota,regular unleaded,150.0,6.0,MANUAL,four wheel drive,Compact,14,2031,2699
7581,Toyota,regular unleaded,150.0,6.0,MANUAL,rear wheel drive,Compact,16,2031,2311
7582,Toyota,regular unleaded,150.0,6.0,MANUAL,four wheel drive,Compact,14,2031,2691
7583,Toyota,regular unleaded,116.0,4.0,MANUAL,rear wheel drive,Compact,19,2031,2197
7584,Toyota,regular unleaded,116.0,4.0,MANUAL,four wheel drive,Compact,17,2031,2553
7585,Toyota,regular unleaded,116.0,4.0,MANUAL,four wheel drive,Compact,17,2031,2409
7586,Toyota,regular unleaded,150.0,6.0,MANUAL,four wheel drive,Compact,14,2031,2912
7587,Toyota,regular unleaded,116.0,4.0,MANUAL,rear wheel drive,Compact,19,2031,2000
7588,Toyota,regular unleaded,150.0,6.0,MANUAL,rear wheel drive,Compact,16,2031,2498
7589,Toyota,regular unleaded,150.0,6.0,MANUAL,four wheel drive,Compact,14,2031,2539
7647,Toyota,regular unleaded,138.0,4.0,AUTOMATIC,rear wheel drive,Compact,15,2031,2000
7648,Toyota,regular unleaded,161.0,4.0,AUTOMATIC,all wheel drive,Compact,15,2031,2000
7650,Toyota,regular unleaded,161.0,4.0,AUTOMATIC,all wheel drive,Compact,15,2031,2194
7651,Toyota,regular unleaded,161.0,4.0,AUTOMATIC,rear wheel drive,Compact,16,2031,2000
7652,Toyota,regular unleaded,138.0,4.0,AUTOMATIC,all wheel drive,Compact,15,2031,2088
7653,Toyota,regular unleaded,138.0,4.0,AUTOMATIC,all wheel drive,Compact,15,2031,2000
7655,Toyota,regular unleaded,161.0,4.0,AUTOMATIC,rear wheel drive,Compact,16,2031,2064
7656,Toyota,regular unleaded,161.0,4.0,AUTOMATIC,rear wheel drive,Compact,16,2031,2304
7657,Toyota,regular unleaded,161.0,4.0,AUTOMATIC,all wheel drive,Compact,15,2031,2419
7658,Toyota,regular unleaded,161.0,4.0,AUTOMATIC,all wheel drive,Compact,15,2031,2196
7659,Toyota,regular unleaded,161.0,4.0,AUTOMATIC,all wheel drive,Compact,15,2031,2388
7660,Toyota,regular unleaded,161.0,4.0,AUTOMATIC,rear wheel drive,Compact,16,2031,2242
7661,Toyota,regular unleaded,161.0,4.0,AUTOMATIC,all wheel drive,Compact,15,2031,2728
7662,Toyota,regular unleaded,161.0,4.0,AUTOMATIC,rear wheel drive,Compact,16,2031,2580
7663,Toyota,regular unleaded,99.0,4.0,AUTOMATIC,front wheel drive,Compact,53,2031,20030
7664,Toyota,regular unleaded,99.0,4.0,AUTOMATIC,front wheel drive,Compact,53,2031,19080
7665,Toyota,regular unleaded,99.0,4.0,AUTOMATIC,front wheel drive,Compact,53,2031,21765
7666,Toyota,regular unleaded,99.0,4.0,AUTOMATIC,front wheel drive,Compact,53,2031,23360
7667,Toyota,regular unleaded,99.0,4.0,AUTOMATIC,front wheel drive,Compact,53,2031,20340
7668,Toyota,regular unleaded,99.0,4.0,AUTOMATIC,front wheel drive,Compact,53,2031,21765
7669,Toyota,regular unleaded,99.0,4.0,AUTOMATIC,front wheel drive,Compact,53,2031,19540
7670,Toyota,regular unleaded,99.0,4.0,AUTOMATIC,front wheel drive,Compact,53,2031,24475
7671,Toyota,regular unleaded,99.0,4.0,AUTOMATIC,front wheel drive,Compact,53,2031,20360
7672,Toyota,regular unleaded,99.0,4.0,AUTOMATIC,front wheel drive,Compact,53,2031,19560
7673,Toyota,regular unleaded,99.0,4.0,AUTOMATIC,front wheel drive,Compact,53,2031,24495
7674,Toyota,regular unleaded,99.0,4.0,AUTOMATIC,front wheel drive,Compact,53,2031,21785
7675,Toyota,regular unleaded,99.0,4.0,AUTOMATIC,front wheel drive,Compact,53,2031,21355
7676,Toyota,regular unleaded,121.0,4.0,AUTOMATIC,front wheel drive,Compact,55,2031,27100
7677,Toyota,regular unleaded,121.0,4.0,AUTOMATIC,front wheel drive,Compact,55,2031,33100
7678,Toyota,regular unleaded,121.0,4.0,AUTOMATIC,front wheel drive,Compact,55,2031,28800
7679,Toyota,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,Midsize,44,2031,26675
7680,Toyota,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,Midsize,44,2031,28060
7681,Toyota,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,Midsize,44,2031,30935
7682,Toyota,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,Midsize,44,2031,29695
7683,Toyota,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,Midsize,44,2031,26675
7684,Toyota,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,Midsize,44,2031,28060
7685,Toyota,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,Midsize,44,2031,30935
7686,Toyota,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,Midsize,44,2031,29695
7687,Toyota,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,Midsize,43,2031,26675
7688,Toyota,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,Midsize,43,2031,29695
7689,Toyota,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,Midsize,43,2031,28060
7690,Toyota,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,Midsize,43,2031,30935
7691,Toyota,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,Compact,51,2031,25765
7692,Toyota,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,Compact,51,2031,30005
7693,Toyota,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,Compact,51,2031,24200
7694,Toyota,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,Compact,51,2031,28435
7695,Toyota,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,Compact,51,2031,26985
7696,Toyota,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,Compact,51,2031,23215
7697,Toyota,regular unleaded,121.0,4.0,AUTOMATIC,front wheel drive,Compact,54,2031,24200
7698,Toyota,regular unleaded,121.0,4.0,AUTOMATIC,front wheel drive,Compact,54,2031,26250
7699,Toyota,regular unleaded,121.0,4.0,AUTOMATIC,front wheel drive,Compact,54,2031,28650
7700,Toyota,regular unleaded,121.0,4.0,AUTOMATIC,front wheel drive,Compact,54,2031,30000
7701,Toyota,regular unleaded,121.0,4.0,AUTOMATIC,front wheel drive,Compact,58,2031,24700
7702,Toyota,regular unleaded,121.0,4.0,AUTOMATIC,front wheel drive,Compact,54,2031,28100
7703,Toyota,regular unleaded,121.0,4.0,AUTOMATIC,front wheel drive,Compact,54,2031,28115
7704,Toyota,regular unleaded,121.0,4.0,AUTOMATIC,front wheel drive,Compact,54,2031,30015
7705,Toyota,regular unleaded,121.0,4.0,AUTOMATIC,front wheel drive,Compact,54,2031,29135
7706,Toyota,regular unleaded,121.0,4.0,AUTOMATIC,front wheel drive,Compact,54,2031,26735
7707,Toyota,regular unleaded,121.0,4.0,AUTOMATIC,front wheel drive,Compact,54,2031,24685
7708,Toyota,regular unleaded,121.0,4.0,AUTOMATIC,front wheel drive,Compact,58,2031,25165
7715,Ford,regular unleaded,118.0,4.0,MANUAL,front wheel drive,Compact,23,5657,2000
7717,Ford,regular unleaded,164.0,6.0,MANUAL,front wheel drive,Compact,18,5657,2000
7718,Ford,regular unleaded,164.0,6.0,MANUAL,front wheel drive,Compact,18,5657,2000
7719,Ford,regular unleaded,118.0,4.0,MANUAL,front wheel drive,Compact,23,5657,2000
7721,Ford,regular unleaded,118.0,4.0,MANUAL,front wheel drive,Compact,23,5657,2000
7722,Ford,regular unleaded,164.0,6.0,MANUAL,front wheel drive,Compact,18,5657,2000
7966,Volkswagen,premium unleaded (recommended),240.0,6.0,MANUAL,all wheel drive,Compact,17,873,29100
7967,Volkswagen,premium unleaded (required),250.0,6.0,AUTOMATED_MANUAL,all wheel drive,Compact,18,873,32990
7993,Volkswagen,regular unleaded,150.0,5.0,MANUAL,front wheel drive,Compact,19,873,17110
7995,Volkswagen,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,Compact,19,873,18185
7997,Volkswagen,regular unleaded,150.0,5.0,MANUAL,front wheel drive,Compact,19,873,14990
7998,Volkswagen,regular unleaded,150.0,5.0,AUTOMATIC,front wheel drive,Compact,19,873,16065
8001,Volkswagen,regular unleaded,170.0,5.0,MANUAL,front wheel drive,Compact,22,873,17575
8002,Volkswagen,regular unleaded,170.0,5.0,AUTOMATIC,front wheel drive,Compact,21,873,16675
8003,Volkswagen,regular unleaded,170.0,5.0,AUTOMATIC,front wheel drive,Compact,21,873,18650
8004,Volkswagen,regular unleaded,170.0,5.0,MANUAL,front wheel drive,Compact,22,873,15600
8009,Volkswagen,regular unleaded,170.0,5.0,AUTOMATIC,front wheel drive,Compact,20,873,19340
8010,Volkswagen,regular unleaded,170.0,5.0,MANUAL,front wheel drive,Compact,21,873,16300
8013,Volkswagen,regular unleaded,170.0,5.0,AUTOMATIC,front wheel drive,Compact,20,873,17400
8329,Ford,regular unleaded,143.0,4.0,MANUAL,rear wheel drive,Compact,21,5657,17990
8330,Ford,regular unleaded,143.0,4.0,MANUAL,rear wheel drive,Compact,21,5657,17680
8331,Ford,regular unleaded,207.0,6.0,MANUAL,rear wheel drive,Compact,15,5657,21050
8332,Ford,regular unleaded,207.0,6.0,MANUAL,four wheel drive,Compact,15,5657,22305
8333,Ford,regular unleaded,207.0,6.0,MANUAL,four wheel drive,Compact,15,5657,24255
8334,Ford,regular unleaded,143.0,4.0,MANUAL,rear wheel drive,Compact,21,5657,16395
8335,Ford,regular unleaded,207.0,6.0,MANUAL,four wheel drive,Compact,15,5657,24535
8336,Ford,regular unleaded,143.0,4.0,MANUAL,rear wheel drive,Compact,21,5657,18805
8337,Ford,regular unleaded,207.0,6.0,MANUAL,four wheel drive,Compact,15,5657,23575
8338,Ford,regular unleaded,207.0,6.0,MANUAL,four wheel drive,Compact,15,5657,22985
8339,Ford,regular unleaded,207.0,6.0,MANUAL,four wheel drive,Compact,15,5657,25805
8340,Ford,regular unleaded,143.0,4.0,MANUAL,rear wheel drive,Compact,21,5657,17665
8341,Ford,regular unleaded,207.0,6.0,MANUAL,rear wheel drive,Compact,15,5657,21675
8342,Ford,regular unleaded,207.0,6.0,MANUAL,four wheel drive,Compact,15,5657,21810
8343,Ford,regular unleaded,143.0,4.0,MANUAL,rear wheel drive,Compact,21,5657,17890
8344,Ford,regular unleaded,207.0,6.0,MANUAL,rear wheel drive,Compact,15,5657,20405
8345,Ford,regular unleaded,143.0,4.0,MANUAL,rear wheel drive,Compact,21,5657,19080
8346,Ford,regular unleaded,143.0,4.0,MANUAL,rear wheel drive,Compact,22,5657,20580
8347,Ford,regular unleaded,207.0,6.0,MANUAL,rear wheel drive,Compact,15,5657,23220
8348,Ford,regular unleaded,207.0,6.0,MANUAL,rear wheel drive,Compact,15,5657,22485
8349,Ford,regular unleaded,207.0,6.0,MANUAL,rear wheel drive,Compact,15,5657,22155
8350,Ford,regular unleaded,207.0,6.0,MANUAL,four wheel drive,Compact,15,5657,25800
8351,Ford,regular unleaded,143.0,4.0,MANUAL,rear wheel drive,Compact,22,5657,19515
8352,Ford,regular unleaded,143.0,4.0,MANUAL,rear wheel drive,Compact,22,5657,17820
8353,Ford,regular unleaded,207.0,6.0,MANUAL,four wheel drive,Compact,15,5657,24905
8354,Ford,regular unleaded,143.0,4.0,MANUAL,rear wheel drive,Compact,22,5657,18960
8355,Ford,regular unleaded,143.0,4.0,MANUAL,rear wheel drive,Compact,22,5657,19105
8356,Ford,regular unleaded,207.0,6.0,MANUAL,four wheel drive,Compact,15,5657,23570
8357,Ford,regular unleaded,143.0,4.0,MANUAL,rear wheel drive,Compact,22,5657,18160
8358,Ford,regular unleaded,207.0,6.0,MANUAL,rear wheel drive,Compact,16,5657,23495
8359,Ford,regular unleaded,207.0,6.0,MANUAL,rear wheel drive,Compact,16,5657,22640
8360,Ford,regular unleaded,143.0,4.0,MANUAL,rear wheel drive,Compact,22,5657,20740
8361,Ford,regular unleaded,207.0,6.0,MANUAL,four wheel drive,Compact,15,5657,26070
8362,Ford,regular unleaded,143.0,4.0,MANUAL,rear wheel drive,Compact,22,5657,19855
8363,Ford,regular unleaded,207.0,6.0,MANUAL,four wheel drive,Compact,15,5657,25060
8364,Ford,regular unleaded,207.0,6.0,MANUAL,rear wheel drive,Compact,16,5657,22425
8365,Ford,regular unleaded,143.0,4.0,MANUAL,rear wheel drive,Compact,22,5657,19120
8373,Toyota,electric,154.0,,DIRECT_DRIVE,front wheel drive,Midsize,78,2031,49800
8374,Toyota,electric,,0.0,DIRECT_DRIVE,front wheel drive,Midsize,78,2031,49800
8375,Toyota,electric,,0.0,DIRECT_DRIVE,front wheel drive,Midsize,78,2031,49800
8376,Toyota,regular unleaded,194.0,4.0,AUTOMATIC,all wheel drive,Midsize,34,2031,28370
8377,Toyota,regular unleaded,194.0,4.0,AUTOMATIC,all wheel drive,Midsize,34,2031,33610
8378,Toyota,regular unleaded,194.0,4.0,AUTOMATIC,all wheel drive,Midsize,34,2031,34030
8379,Toyota,regular unleaded,194.0,4.0,AUTOMATIC,all wheel drive,Midsize,34,2031,29030
8380,Toyota,regular unleaded,194.0,4.0,AUTOMATIC,all wheel drive,Midsize,34,2031,32185
8381,Toyota,regular unleaded,176.0,4.0,AUTOMATIC,front wheel drive,Midsize,24,2031,25240
8382,Toyota,regular unleaded,176.0,4.0,AUTOMATIC,all wheel drive,Midsize,22,2031,29850
8383,Toyota,regular unleaded,176.0,4.0,AUTOMATIC,front wheel drive,Midsize,24,2031,28450
8384,Toyota,regular unleaded,176.0,4.0,AUTOMATIC,all wheel drive,Midsize,22,2031,26640
8385,Toyota,regular unleaded,176.0,4.0,AUTOMATIC,front wheel drive,Midsize,24,2031,23680
8386,Toyota,regular unleaded,176.0,4.0,AUTOMATIC,all wheel drive,Midsize,22,2031,25080
8387,Toyota,regular unleaded,176.0,4.0,AUTOMATIC,front wheel drive,Midsize,24,2031,29265
8388,Toyota,regular unleaded,176.0,4.0,AUTOMATIC,all wheel drive,Midsize,22,2031,25750
8389,Toyota,regular unleaded,176.0,4.0,AUTOMATIC,front wheel drive,Midsize,24,2031,26270
8390,Toyota,regular unleaded,176.0,4.0,AUTOMATIC,front wheel drive,Midsize,24,2031,24350
8391,Toyota,regular unleaded,176.0,4.0,AUTOMATIC,all wheel drive,Midsize,22,2031,30665
8392,Toyota,regular unleaded,176.0,4.0,AUTOMATIC,front wheel drive,Midsize,24,2031,31510
8393,Toyota,regular unleaded,176.0,4.0,AUTOMATIC,all wheel drive,Midsize,22,2031,32910
8394,Toyota,regular unleaded,176.0,4.0,AUTOMATIC,all wheel drive,Midsize,22,2031,27670
8395,Toyota,regular unleaded,176.0,4.0,AUTOMATIC,front wheel drive,Midsize,23,2031,31830
8396,Toyota,regular unleaded,176.0,4.0,AUTOMATIC,all wheel drive,Midsize,22,2031,28230
8397,Toyota,regular unleaded,176.0,4.0,AUTOMATIC,all wheel drive,Midsize,22,2031,26310
8398,Toyota,regular unleaded,176.0,4.0,AUTOMATIC,front wheel drive,Midsize,23,2031,24910
8399,Toyota,regular unleaded,176.0,4.0,AUTOMATIC,all wheel drive,Midsize,22,2031,36150
